date,sku_id,product_name,category,vendor,warehouse_location,sales_channel,units_sold,stock_level,reorder_point,supplier_lead_time_days,unit_cost,unit_price,revenue,on_promotion,discount_pct,temperature_c,customer_rating
2025-09-19,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,92.0,171.0,87,9,71.61,120.54,11089.68,True,19.0,24.0,5.0
2025-12-16,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Retail Store,27.0,91.0,74,6,33.5,57.73,1558.71,False,0.0,10.4,2.9
2025-09-16,SKU108,Sports Socks,Apparel,Vendor B,East,Retail Store,44.0,222.0,64,3,56.21,111.36,4899.84,False,0.0,12.3,3.4
2025-03-13,SKU110,Smart Watch,Electronics,Vendor D,North,Online,59.0,206.0,88,6,77.96,163.29,9634.11,False,0.0,19.3,4.6
2025-03-03,SKU110,Smart Watch,Electronics,Vendor D,North,Online,57.0,283.0,88,6,77.96,163.29,9307.53,False,0.0,24.8,2.9
2025-03-17,SKU107,Baseball Cap,Accessories,Vendor A,South,Wholesale,54.0,235.0,74,13,46.67,72.31,3904.74,False,0.0,28.1,4.7
2025-10-27,SKU102,Running Shoes,Footwear,Vendor B,West,Online,69.0,156.0,51,14,48.81,90.37,6235.53,False,0.0,27.3,4.6
2025-09-17,SKU109,Gym Bag,Fitness,Vendor C,West,Retail Store,10.0,153.0,45,12,73.66,161.49,1614.9,False,0.0,23.5,4.6
2025-09-20,SKU105,Sunglasses,Accessories,Vendor A,North,Online,38.0,160.0,59,3,85.64,143.16,5440.08,True,24.0,27.8,4.3
2025-06-09,SKU104,Protein Powder,Health,Vendor B,East,Retail Store,23.0,170.0,70,9,49.68,111.64,2567.72,False,0.0,24.9,4.0
2025-07-24,SKU112,Hoodie,Apparel,Vendor B,South,Online,31.0,168.0,73,11,65.48,148.54,4604.74,False,0.0,25.6,3.7
2025-07-11,SKU111,Water Bottle,Fitness,Vendor A,North,Online,18.0,183.0,79,12,24.6,52.01,936.18,False,0.0,28.4,4.3
2025-08-20,SKU112,Hoodie,Apparel,Vendor B,South,Online,36.0,249.0,73,11,65.48,148.54,5347.44,False,0.0,24.5,3.7
2025-02-08,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Retail Store,17.0,221.0,74,6,33.5,57.73,981.41,False,0.0,19.8,3.0
2025-11-24,SKU109,Gym Bag,Fitness,Vendor C,West,Retail Store,,122.0,45,12,73.66,161.49,2745.33,False,0.0,35.7,4.0
2025-02-28,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,20.0,238.0,74,13,46.67,72.31,1446.2,False,0.0,23.5,4.0
2025-01-23,SKU105,Sunglasses,Accessories,Vendor A,North,Retail Store,12.0,242.0,59,3,85.64,143.16,1717.92,False,0.0,25.3,3.9
2025-10-29,SKU104,Protein Powder,Health,Vendor B,East,Retail Store,29.0,159.0,70,9,49.68,111.64,3237.56,False,0.0,14.3,4.1
2025-10-27,SKU107,Baseball Cap,Accessories,Vendor A,South,Retail Store,49.0,242.0,74,13,46.67,72.31,3543.19,False,0.0,10.3,3.9
2025-10-23,SKU104,Protein Powder,Health,Vendor B,East,Retail Store,25.0,132.0,70,9,49.68,111.64,2791.0,False,0.0,14.6,4.4
2025-12-23,SKU109,Gym Bag,Fitness,Vendor C,West,Retail Store,15.0,170.0,45,12,73.66,161.49,2422.35,False,0.0,23.6,4.8
2025-05-13,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,73.0,104.0,87,9,71.61,120.54,8799.42,False,0.0,20.0,4.4
2025-07-20,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,90.0,109.0,87,9,71.61,120.54,10848.6,False,0.0,27.0,3.4
2025-10-22,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,54.0,216.0,74,13,46.67,72.31,3904.74,False,0.0,28.8,4.5
2025-07-30,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Online,16.0,222.0,74,6,33.5,57.73,923.68,False,0.0,19.3,4.3
2025-12-27,SKU108,Sports Socks,Apparel,Vendor B,East,Online,104.0,87.0,64,3,56.21,111.36,11581.44,False,0.0,32.8,4.3
2025-05-27,SKU102,Running Shoes,Footwear,Vendor B,West,Online,58.0,193.0,51,14,48.81,90.37,5241.46,False,0.0,37.8,4.5
2025-10-14,SKU112,Hoodie,Apparel,Vendor B,South,Online,83.0,152.0,73,11,65.48,148.54,12328.82,True,12.0,22.2,3.7
2025-01-26,SKU109,Gym Bag,Fitness,Vendor C,West,Online,11.0,211.0,45,12,73.66,161.49,1776.39,False,0.0,26.6,4.1
2025-10-25,SKU104,Protein Powder,Health,Vendor B,East,Wholesale,52.0,272.0,70,9,49.68,111.64,5805.28,True,15.0,15.4,4.5
2025-10-09,SKU104,Protein Powder,Health,Vendor B,East,Retail Store,31.0,133.0,70,9,49.68,111.64,3460.84,False,0.0,22.6,4.3
2025-08-27,SKU108,Sports Socks,Apparel,Vendor B,East,Online,33.0,219.0,64,3,56.21,111.36,3674.88,False,0.0,18.9,4.2
2025-08-30,SKU110,Smart Watch,Electronics,Vendor D,North,Retail Store,77.0,313.0,88,6,77.96,163.29,12573.33,False,0.0,11.9,4.2
2025-06-27,SKU109,Gym Bag,Fitness,Vendor C,West,Online,10.0,235.0,45,12,73.66,161.49,1614.9,False,0.0,22.6,4.4
2025-10-13,SKU110,Smart Watch,Electronics,Vendor D,North,Retail Store,50.0,195.0,88,6,77.96,163.29,8164.5,False,0.0,25.8,3.4
2025-05-12,SKU106,Denim Jeans,Apparel,Vendor C,South,Retail Store,55.0,177.0,87,9,71.61,120.54,6629.7,False,0.0,27.3,3.3
2025-11-15,SKU102,Running Shoes,Footwear,Vendor B,West,Retail Store,111.0,68.0,51,14,48.81,90.37,10031.07,False,0.0,28.7,4.6
2025-10-21,SKU110,Smart Watch,Electronics,Vendor D,North,Online,65.0,113.0,88,6,77.96,163.29,10613.85,False,0.0,26.2,3.2
2025-09-08,SKU110,Smart Watch,Electronics,Vendor D,North,Online,104.0,122.0,88,6,77.96,163.29,16982.16,True,23.0,20.4,4.1
2025-11-24,SKU106,Denim Jeans,Apparel,Vendor C,South,Retail Store,76.0,340.0,87,9,71.61,120.54,9161.04,False,0.0,25.5,4.8
2025-07-16,SKU105,Sunglasses,Accessories,Vendor A,North,Online,19.0,59.0,59,3,85.64,143.16,2720.04,False,0.0,41.7,4.1
2025-06-24,SKU108,Sports Socks,Apparel,Vendor B,East,Online,51.0,174.0,64,3,56.21,111.36,5679.36,False,0.0,36.7,4.3
2025-11-06,SKU102,Running Shoes,Footwear,Vendor B,West,Online,121.0,103.0,51,14,48.81,90.37,10934.77,True,17.0,24.3,4.7
2025-04-16,SKU103,Yoga Mat,Fitness,Vendor C,East,Online,45.0,238.0,42,8,28.05,51.04,2296.8,False,0.0,15.6,4.4
2025-12-06,SKU109,Gym Bag,Fitness,Vendor C,West,Wholesale,23.0,152.0,45,12,73.66,161.49,3714.27,False,0.0,11.4,3.9
2025-01-24,SKU102,Running Shoes,Footwear,Vendor B,West,Online,38.0,173.0,51,14,48.81,90.37,3434.06,False,0.0,30.1,3.5
2025-04-11,SKU102,Running Shoes,Footwear,Vendor B,West,Online,59.0,91.0,51,14,48.81,90.37,5331.83,False,0.0,15.5,3.9
2025-09-11,SKU102,Running Shoes,Footwear,Vendor B,West,Retail Store,53.0,146.0,51,14,48.81,90.37,4789.61,False,0.0,19.7,4.7
2025-05-02,SKU106,Denim Jeans,Apparel,Vendor C,South,Retail Store,,90.0,87,9,71.61,120.54,6991.32,False,0.0,29.5,3.5
2025-03-24,SKU103,Yoga Mat,Fitness,Vendor C,East,Online,60.0,105.0,42,8,28.05,51.04,3062.4,False,0.0,28.0,4.8
2025-05-23,SKU111,Water Bottle,Fitness,Vendor A,North,Retail Store,33.0,276.0,79,12,24.6,52.01,1716.33,False,0.0,21.0,3.6
2025-12-24,SKU102,Running Shoes,Footwear,Vendor B,West,Online,87.0,173.0,51,14,48.81,90.37,7862.19,False,0.0,14.0,4.6
2025-04-03,SKU104,Protein Powder,Health,Vendor B,East,Retail Store,21.0,197.0,70,9,49.68,111.64,2344.44,False,0.0,25.5,4.0
2025-12-13,SKU111,Water Bottle,Fitness,Vendor A,North,Online,62.0,81.0,79,12,24.6,52.01,3224.62,False,0.0,39.2,3.5
2025-07-07,SKU110,Smart Watch,Electronics,Vendor D,North,Online,47.0,183.0,88,6,77.96,163.29,7674.63,False,0.0,23.8,4.3
2025-11-27,SKU106,Denim Jeans,Apparel,Vendor C,South,Retail Store,108.0,284.0,87,9,71.61,120.54,13018.32,False,0.0,28.6,4.7
2025-11-21,SKU110,Smart Watch,Electronics,Vendor D,North,Online,83.0,99.0,88,6,77.96,163.29,13553.07,False,0.0,36.0,4.1
2025-07-23,SKU109,Gym Bag,Fitness,Vendor C,West,Online,11.0,59.0,45,12,73.66,161.49,1776.39,False,0.0,18.9,2.9
2025-10-09,SKU108,Sports Socks,Apparel,Vendor B,East,Retail Store,65.0,123.0,64,3,56.21,111.36,7238.4,False,0.0,23.7,3.8
2025-10-11,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,77.0,134.0,74,13,46.67,72.31,5567.87,False,0.0,42.8,4.7
2025-06-26,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Retail Store,15.0,253.0,74,6,33.5,57.73,865.95,False,0.0,11.1,4.4
2025-10-07,SKU111,Water Bottle,Fitness,Vendor A,North,Online,21.0,264.0,79,12,24.6,52.01,1092.21,False,0.0,22.4,4.4
2025-06-25,SKU102,Running Shoes,Footwear,Vendor B,West,Retail Store,66.0,199.0,51,14,48.81,90.37,5964.42,False,0.0,25.4,4.4
2025-08-15,SKU110,Smart Watch,Electronics,Vendor D,North,Online,66.0,250.0,88,6,77.96,163.29,10777.14,False,0.0,24.1,3.8
2025-08-09,SKU111,Water Bottle,Fitness,Vendor A,North,Retail Store,42.0,163.0,79,12,24.6,52.01,2184.42,False,0.0,31.6,4.5
2025-08-10,SKU105,Sunglasses,Accessories,Vendor A,North,Online,22.0,72.0,59,3,85.64,143.16,3149.52,False,0.0,21.8,3.2
2025-05-27,SKU110,Smart Watch,Electronics,Vendor D,North,Online,48.0,160.0,88,6,77.96,163.29,7837.92,False,0.0,22.3,4.7
2025-12-04,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,89.0,163.0,74,13,46.67,72.31,6435.59,False,0.0,29.4,4.1
2025-05-06,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,64.0,312.0,87,9,71.61,120.54,7714.56,False,0.0,30.1,4.3
2025-12-09,SKU109,Gym Bag,Fitness,Vendor C,West,Online,17.0,92.0,45,12,73.66,161.49,2745.33,False,0.0,28.9,3.8
2025-07-22,SKU109,Gym Bag,Fitness,Vendor C,West,Online,11.0,70.0,45,12,73.66,161.49,1776.39,False,0.0,23.5,4.8
2025-08-06,SKU112,Hoodie,Apparel,Vendor B,South,Retail Store,47.0,306.0,73,11,65.48,148.54,6981.38,False,0.0,37.0,4.5
2025-06-21,SKU108,Sports Socks,Apparel,Vendor B,East,Retail Store,92.0,112.0,64,3,56.21,111.36,10245.12,False,0.0,27.7,5.0
2025-02-08,SKU105,Sunglasses,Accessories,Vendor A,North,Online,16.0,118.0,59,3,85.64,143.16,2290.56,False,0.0,32.0,3.0
2025-07-07,SKU108,Sports Socks,Apparel,Vendor B,East,Online,,254.0,64,3,56.21,111.36,5456.64,False,0.0,18.3,4.1
2025-01-31,SKU107,Baseball Cap,Accessories,Vendor A,South,Retail Store,76.0,157.0,74,13,46.67,72.31,5495.56,True,11.0,25.2,4.5
2025-06-10,SKU102,Running Shoes,Footwear,Vendor B,West,Retail Store,64.0,72.0,51,14,48.81,90.37,5783.68,False,0.0,22.7,4.7
2025-07-02,SKU108,Sports Socks,Apparel,Vendor B,East,Online,40.0,207.0,64,3,56.21,111.36,4454.4,False,0.0,19.7,4.1
2025-08-23,SKU104,Protein Powder,Health,Vendor B,East,Online,37.0,109.0,70,9,49.68,111.64,4130.68,False,0.0,28.0,3.4
2025-08-27,SKU112,Hoodie,Apparel,Vendor B,South,Retail Store,45.0,137.0,73,11,65.48,148.54,6684.3,False,0.0,25.8,4.1
2025-02-06,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,36.0,253.0,87,9,71.61,120.54,4339.44,False,0.0,29.9,3.9
2025-10-22,SKU108,Sports Socks,Apparel,Vendor B,East,Online,56.0,80.0,64,3,56.21,111.36,6236.16,False,0.0,18.3,4.6
2025-09-13,SKU105,Sunglasses,Accessories,Vendor A,North,Online,35.0,186.0,59,3,85.64,143.16,5010.6,False,0.0,19.0,4.5
2025-10-09,SKU112,Hoodie,Apparel,Vendor B,South,Online,47.0,238.0,73,11,65.48,148.54,6981.38,False,0.0,13.4,5.0
2025-09-02,SKU108,Sports Socks,Apparel,Vendor B,East,Retail Store,48.0,308.0,64,3,56.21,111.36,5345.28,False,0.0,26.5,4.8
2025-07-17,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,43.0,85.0,74,13,46.67,72.31,3109.33,False,0.0,34.8,3.7
2025-08-27,SKU106,Denim Jeans,Apparel,Vendor C,South,Retail Store,75.0,225.0,87,9,71.61,120.54,9040.5,False,0.0,20.0,3.5
2025-03-09,SKU104,Protein Powder,Health,Vendor B,East,Online,24.0,137.0,70,9,49.68,111.64,2679.36,False,0.0,29.7,4.7
2025-01-22,SKU112,Hoodie,Apparel,Vendor B,South,Online,33.0,159.0,73,11,65.48,148.54,4901.82,False,0.0,19.4,4.4
2025-02-27,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,41.0,127.0,87,9,71.61,120.54,4942.14,False,0.0,27.9,4.6
2025-04-06,SKU102,Running Shoes,Footwear,Vendor B,West,Online,59.0,154.0,51,14,48.81,90.37,5331.83,False,0.0,29.3,3.9
2025-11-20,SKU104,Protein Powder,Health,Vendor B,East,Online,37.0,106.0,70,9,49.68,111.64,4130.68,False,0.0,14.2,4.4
2025-12-29,SKU104,Protein Powder,Health,Vendor B,East,Online,34.0,107.0,70,9,49.68,111.64,3795.76,False,0.0,2.7,4.3
2025-06-07,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,81.0,76.0,74,13,46.67,72.31,5857.11,False,0.0,27.2,4.2
2025-12-10,SKU109,Gym Bag,Fitness,Vendor C,West,Online,22.0,70.0,45,12,73.66,161.49,3552.78,False,0.0,23.1,3.5
2025-06-10,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,80.0,130.0,74,13,46.67,72.31,5784.8,True,11.0,29.5,3.5
2025-02-21,SKU102,Running Shoes,Footwear,Vendor B,West,Online,37.0,273.0,51,14,48.81,90.37,3343.69,False,0.0,27.8,4.8
2025-09-02,SKU111,Water Bottle,Fitness,Vendor A,North,Online,29.0,195.0,79,12,24.6,52.01,1508.29,False,0.0,13.1,4.8
2025-07-26,SKU104,Protein Powder,Health,Vendor B,East,Online,29.0,265.0,70,9,49.68,111.64,3237.56,False,0.0,32.7,3.7
2025-04-24,SKU105,Sunglasses,Accessories,Vendor A,North,Online,19.0,154.0,59,3,85.64,143.16,2720.04,False,0.0,21.5,3.6
2025-03-22,SKU111,Water Bottle,Fitness,Vendor A,North,Retail Store,41.0,144.0,79,12,24.6,52.01,2132.41,False,0.0,26.6,3.9
2025-07-23,SKU112,Hoodie,Apparel,Vendor B,South,Online,39.0,199.0,73,11,65.48,148.54,5793.06,False,0.0,18.9,3.9
2025-05-05,SKU108,Sports Socks,Apparel,Vendor B,East,Retail Store,53.0,302.0,64,3,56.21,111.36,5902.08,False,0.0,34.5,4.9
2025-11-13,SKU112,Hoodie,Apparel,Vendor B,South,Online,79.0,90.0,73,11,65.48,148.54,11734.66,False,0.0,36.0,4.4
2025-05-30,SKU110,Smart Watch,Electronics,Vendor D,North,Retail Store,75.0,162.0,88,6,77.96,163.29,12246.75,False,0.0,36.9,3.8
2025-05-04,SKU110,Smart Watch,Electronics,Vendor D,North,Online,69.0,88.0,88,6,77.96,163.29,11267.01,False,0.0,23.3,4.8
2025-02-18,SKU111,Water Bottle,Fitness,Vendor A,North,Online,23.0,183.0,79,12,24.6,52.01,1196.23,False,0.0,18.4,4.1
2025-02-12,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Wholesale,18.0,166.0,74,6,33.5,57.73,1039.14,False,0.0,33.6,3.5
2025-04-05,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Wholesale,29.0,223.0,74,6,33.5,57.73,1674.17,False,0.0,16.9,3.3
2025-12-02,SKU111,Water Bottle,Fitness,Vendor A,North,Online,34.0,134.0,79,12,24.6,52.01,1768.34,False,0.0,27.4,3.8
2025-06-04,SKU109,Gym Bag,Fitness,Vendor C,West,Wholesale,11.0,71.0,45,12,73.66,161.49,1776.39,False,0.0,29.7,4.2
2025-10-18,SKU104,Protein Powder,Health,Vendor B,East,Retail Store,32.0,79.0,70,9,49.68,111.64,3572.48,False,0.0,20.3,4.2
2025-09-19,SKU110,Smart Watch,Electronics,Vendor D,North,Online,56.0,251.0,88,6,77.96,163.29,9144.24,False,0.0,31.5,3.5
2025-01-26,SKU110,Smart Watch,Electronics,Vendor D,North,Retail Store,27.0,270.0,88,6,77.96,163.29,4408.83,False,0.0,21.4,4.2
2025-06-10,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,64.0,146.0,87,9,71.61,120.54,7714.56,False,0.0,23.8,4.7
2025-05-08,SKU110,Smart Watch,Electronics,Vendor D,North,Retail Store,55.0,329.0,88,6,77.96,163.29,8980.95,False,0.0,18.0,4.5
2025-04-27,SKU104,Protein Powder,Health,Vendor B,East,Retail Store,33.0,202.0,70,9,49.68,111.64,3684.12,False,0.0,21.4,4.2
2025-08-08,SKU103,Yoga Mat,Fitness,Vendor C,East,Online,57.0,69.0,42,8,28.05,51.04,2909.28,False,0.0,30.5,3.9
2025-07-07,SKU111,Water Bottle,Fitness,Vendor A,North,Retail Store,26.0,115.0,79,12,24.6,52.01,1352.26,False,0.0,32.8,3.7
2025-09-25,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Online,16.0,240.0,74,6,33.5,57.73,923.68,False,0.0,24.2,4.1
2025-05-28,SKU108,Sports Socks,Apparel,Vendor B,East,Retail Store,88.0,237.0,64,3,56.21,111.36,9799.68,True,37.0,18.3,4.4
2025-04-24,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Retail Store,18.0,225.0,74,6,33.5,57.73,1039.14,False,0.0,22.9,4.1
2025-05-24,SKU110,Smart Watch,Electronics,Vendor D,North,Retail Store,81.0,201.0,88,6,77.96,163.29,13226.49,False,0.0,31.9,3.9
2025-09-27,SKU110,Smart Watch,Electronics,Vendor D,North,Retail Store,168.0,114.0,88,6,77.96,163.29,27432.72,True,20.0,15.7,4.6
2025-09-02,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,43.0,278.0,87,9,71.61,120.54,5183.22,False,0.0,11.2,4.3
2025-05-15,SKU103,Yoga Mat,Fitness,Vendor C,East,Retail Store,51.0,151.0,42,8,28.05,51.04,2603.04,False,0.0,30.2,4.1
2025-07-12,SKU107,Baseball Cap,Accessories,Vendor A,South,Retail Store,78.0,133.0,74,13,46.67,72.31,5640.18,False,0.0,31.5,4.1
2025-12-01,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Online,36.0,152.0,74,6,33.5,57.73,2078.28,False,0.0,13.3,4.4
2025-03-19,SKU103,Yoga Mat,Fitness,Vendor C,East,Online,44.0,148.0,42,8,28.05,51.04,2245.76,False,0.0,44.7,4.5
2025-07-28,SKU112,Hoodie,Apparel,Vendor B,South,Retail Store,44.0,322.0,73,11,65.48,148.54,6535.76,False,0.0,21.5,4.1
2025-07-31,SKU110,Smart Watch,Electronics,Vendor D,North,Online,59.0,272.0,88,6,77.96,163.29,9634.11,False,0.0,2.9,4.2
2025-02-22,SKU110,Smart Watch,Electronics,Vendor D,North,Retail Store,77.0,162.0,88,6,77.96,163.29,12573.33,False,0.0,30.6,4.1
2025-12-23,SKU112,Hoodie,Apparel,Vendor B,South,Online,59.0,103.0,73,11,65.48,148.54,8763.86,False,0.0,30.8,4.5
2025-02-17,SKU109,Gym Bag,Fitness,Vendor C,West,Online,1.0,213.0,45,12,73.66,161.49,161.49,False,0.0,43.3,3.9
2025-08-11,SKU108,Sports Socks,Apparel,Vendor B,East,Wholesale,56.0,229.0,64,3,56.21,111.36,6236.16,False,0.0,21.5,4.5
2025-03-05,SKU102,Running Shoes,Footwear,Vendor B,West,Online,99.0,88.0,51,14,48.81,90.37,8946.63,True,31.0,25.0,4.0
2025-01-07,SKU107,Baseball Cap,Accessories,Vendor A,South,Retail Store,31.0,100.0,74,13,46.67,72.31,2241.61,False,0.0,26.1,4.4
2025-12-28,SKU107,Baseball Cap,Accessories,Vendor A,South,Retail Store,113.0,148.0,74,13,46.67,72.31,8171.03,False,0.0,17.2,4.5
2025-10-22,SKU105,Sunglasses,Accessories,Vendor A,North,Retail Store,19.0,183.0,59,3,85.64,143.16,2720.04,False,0.0,31.1,4.4
2025-05-29,SKU102,Running Shoes,Footwear,Vendor B,West,Wholesale,44.0,91.0,51,14,48.81,90.37,3976.28,False,0.0,26.1,3.3
2025-01-12,SKU111,Water Bottle,Fitness,Vendor A,North,Wholesale,25.0,161.0,79,12,24.6,52.01,1300.25,False,0.0,35.3,2.8
2025-08-31,SKU108,Sports Socks,Apparel,Vendor B,East,Online,82.0,157.0,64,3,56.21,111.36,9131.52,False,0.0,36.3,4.8
2025-02-02,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,55.0,242.0,74,13,46.67,72.31,3977.05,False,0.0,24.5,4.4
2025-08-29,SKU102,Running Shoes,Footwear,Vendor B,West,Online,75.0,180.0,51,14,48.81,90.37,6777.75,True,35.0,41.0,3.8
2025-05-03,SKU107,Baseball Cap,Accessories,Vendor A,South,Retail Store,59.0,204.0,74,13,46.67,72.31,4266.29,False,0.0,18.6,4.7
2025-07-02,SKU112,Hoodie,Apparel,Vendor B,South,Online,48.0,229.0,73,11,65.48,148.54,7129.92,False,0.0,23.9,4.6
2025-04-24,SKU111,Water Bottle,Fitness,Vendor A,North,Retail Store,25.0,81.0,79,12,24.6,52.01,1300.25,False,0.0,26.2,4.4
2025-05-10,SKU110,Smart Watch,Electronics,Vendor D,North,Retail Store,94.0,178.0,88,6,77.96,163.29,15349.26,False,0.0,28.0,3.5
2025-04-26,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,66.0,202.0,74,13,46.67,72.31,4772.46,False,0.0,15.4,3.5
2025-09-17,SKU108,Sports Socks,Apparel,Vendor B,East,Online,53.0,169.0,64,3,56.21,111.36,5902.08,False,0.0,37.3,4.6
2025-04-22,SKU103,Yoga Mat,Fitness,Vendor C,East,Retail Store,60.0,116.0,42,8,28.05,51.04,3062.4,False,0.0,24.0,5.0
2025-11-14,SKU104,Protein Powder,Health,Vendor B,East,Online,31.0,147.0,70,9,49.68,111.64,3460.84,False,0.0,9.8,3.8
2025-04-09,SKU111,Water Bottle,Fitness,Vendor A,North,Retail Store,20.0,173.0,79,12,24.6,52.01,1040.2,False,0.0,21.8,4.7
2025-08-29,SKU108,Sports Socks,Apparel,Vendor B,East,Online,84.0,69.0,64,3,56.21,111.36,9354.24,True,23.0,21.7,4.0
2025-09-01,SKU108,Sports Socks,Apparel,Vendor B,East,Wholesale,73.0,84.0,64,3,56.21,111.36,8129.28,True,33.0,16.3,4.5
2025-11-18,SKU111,Water Bottle,Fitness,Vendor A,North,Online,32.0,160.0,79,12,24.6,52.01,1664.32,False,0.0,13.2,5.0
2025-10-24,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,82.0,342.0,87,9,71.61,120.54,9884.28,False,0.0,32.5,4.3
2025-08-30,SKU102,Running Shoes,Footwear,Vendor B,West,Retail Store,105.0,75.0,51,14,48.81,90.37,9488.85,True,34.0,18.2,4.1
2025-03-02,SKU105,Sunglasses,Accessories,Vendor A,North,Retail Store,32.0,252.0,59,3,85.64,143.16,4581.12,False,0.0,16.2,4.2
2025-06-09,SKU111,Water Bottle,Fitness,Vendor A,North,Online,28.0,174.0,79,12,24.6,52.01,1456.28,False,0.0,27.0,4.6
2025-11-09,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,100.0,81.0,74,13,46.67,72.31,7231.0,False,0.0,29.5,4.4
2025-08-18,SKU109,Gym Bag,Fitness,Vendor C,West,Online,18.0,161.0,45,12,73.66,161.49,2906.82,False,0.0,7.5,4.5
2025-10-30,SKU102,Running Shoes,Footwear,Vendor B,West,Online,52.0,122.0,51,14,48.81,90.37,4699.24,False,0.0,23.9,4.0
2025-07-14,SKU109,Gym Bag,Fitness,Vendor C,West,Online,11.0,171.0,45,12,73.66,161.49,1776.39,False,0.0,23.7,4.3
2025-05-18,SKU111,Water Bottle,Fitness,Vendor A,North,Online,40.0,210.0,79,12,24.6,52.01,2080.4,False,0.0,16.0,4.1
2025-06-20,SKU107,Baseball Cap,Accessories,Vendor A,South,Wholesale,63.0,146.0,74,13,46.67,72.31,4555.53,False,0.0,30.0,3.5
2025-10-11,SKU111,Water Bottle,Fitness,Vendor A,North,Retail Store,57.0,130.0,79,12,24.6,52.01,2964.57,True,14.0,25.0,4.9
2025-10-08,SKU103,Yoga Mat,Fitness,Vendor C,East,Online,57.0,119.0,42,8,28.05,51.04,2909.28,False,0.0,17.4,4.5
2025-12-15,SKU109,Gym Bag,Fitness,Vendor C,West,Online,14.0,188.0,45,12,73.66,161.49,2260.86,False,0.0,21.9,3.7
2025-02-13,SKU104,Protein Powder,Health,Vendor B,East,Online,13.0,146.0,70,9,49.68,111.64,1451.32,False,0.0,22.9,4.4
2025-08-21,SKU105,Sunglasses,Accessories,Vendor A,North,Retail Store,17.0,63.0,59,3,85.64,143.16,2433.72,False,0.0,10.3,4.0
2025-03-18,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,57.0,178.0,74,13,46.67,72.31,4121.67,False,0.0,13.8,4.8
2025-08-11,SKU104,Protein Powder,Health,Vendor B,East,Retail Store,24.0,104.0,70,9,49.68,111.64,2679.36,False,0.0,28.4,4.6
2025-04-10,SKU108,Sports Socks,Apparel,Vendor B,East,Online,62.0,127.0,64,3,56.21,111.36,6904.32,False,0.0,21.2,3.9
2025-01-10,SKU104,Protein Powder,Health,Vendor B,East,Wholesale,13.0,143.0,70,9,49.68,111.64,1451.32,False,0.0,24.9,4.2
2025-11-05,SKU102,Running Shoes,Footwear,Vendor B,West,Online,103.0,224.0,51,14,48.81,90.37,9308.11,False,0.0,11.0,4.4
2025-01-03,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Retail Store,14.0,318.0,74,6,33.5,57.73,808.22,False,0.0,29.4,
2025-10-24,SKU104,Protein Powder,Health,Vendor B,East,Online,26.0,106.0,70,9,49.68,111.64,2902.64,False,0.0,21.9,4.8
2025-10-25,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Retail Store,25.0,235.0,74,6,33.5,57.73,1443.25,False,0.0,31.9,4.4
2025-02-04,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,37.0,92.0,87,9,71.61,120.54,4459.98,False,0.0,27.8,4.8
2025-05-17,SKU111,Water Bottle,Fitness,Vendor A,North,Retail Store,38.0,250.0,79,12,24.6,52.01,1976.38,False,0.0,22.1,4.3
2025-09-02,SKU103,Yoga Mat,Fitness,Vendor C,East,Retail Store,73.0,246.0,42,8,28.05,51.04,3725.92,True,28.0,23.7,4.6
2025-10-19,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,76.0,183.0,74,13,46.67,72.31,5495.56,False,0.0,11.3,4.1
2025-07-22,SKU110,Smart Watch,Electronics,Vendor D,North,Online,72.0,162.0,88,6,77.96,163.29,11756.88,False,0.0,26.9,4.5
